,Unnamed: 0,Unnamed: 0.1,absoluteYardlineNumber,coverage_type,defender,defender_name,defender_num,defendersInTheBox,defense,down,downfield_distance,epa,gameClock,gameDate,gameId,gameTimeEastern,gsis_play_id,homeTeamAbbr,isDefensivePI,numberOfPassRushers,offense,offenseFormation,offensePlayResult,passResult,pass_breakup,pass_coverage,pass_pattern_basic,pass_pattern_by_player,pass_receiver_target,pbu,penaltyCodes,penaltyJerseyNumbers,personnelD,personnelO,playDescription,playId,playResult,playType,poss_team_fixed,possessionTeam,preSnapHomeScore,preSnapVisitorScore,press_players,quarter,receiver,receiver_name,receiver_num,route,route_depth,route_name,targeted,typeDropback,visitorTeamAbbr,week,yardlineNumber,yardlineSide,yardsToGo,hip_reaction_time,separation
0,2.0,3252.0,37.0,MAN,PIT 28,Mike Hilton,28.0,4.0,PIT,2.0,-0.14000000000000057,-0.508591768389143,02:53:00,09/24/2018,2018092400.0,20:15:00,730.0,TB,0.0,5.0,TB,EMPTY,0.0,I,PIT 51,1b,9; 6; 2; 9; 2,TB 25 9o; TB 12 6(8); TB 80 2(3); TB 10 9y; TB 11 2(2),TB 80,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:53) (Shotgun) R.Fitzpatrick pass incomplete short middle to O.Howard (J.Bostic).,730.0,0.0,play_type_pass,TB,TB,7.0,6.0,PIT 23 > TB 11; PIT 25 > TB 12; PIT 28 > TB 10; PIT 51 > TB 80; PIT 98 > TB 25,1.0,TB 10,Adam Humphries,10.0,9.0,5.440000000000001,Go,0.0,TRADITIONAL,PIT,3.0,27.0,PIT,8.0,,
0,1.0,3252.0,37.0,MAN,PIT 25,Artie Burns,25.0,4.0,PIT,2.0,,-0.508591768389143,02:53:00,09/24/2018,2018092400.0,20:15:00,730.0,TB,0.0,5.0,TB,EMPTY,0.0,I,PIT 51,1b,9; 6; 2; 9; 2,TB 25 9o; TB 12 6(8); TB 80 2(3); TB 10 9y; TB 11 2(2),TB 80,0.0,,,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR",(2:53) (Shotgun) R.Fitzpatrick pass incomplete short middle to O.Howard (J.Bostic).,730.0,0.0,play_type_pass,TB,TB,7.0,6.0,PIT 23 > TB 11; PIT 25 > TB 12; PIT 28 > TB 10; PIT 51 > TB 80; PIT 98 > TB 25,1.0,TB 12,Chris Godwin,12.0,6.0,4.369999999999997,Hitch/Curl,0.0,TRADITIONAL,PIT,3.0,27.0,PIT,8.0,0.1,
0,1.0,3251.0,35.0,MAN,TB 36,M.J. Stewart,36.0,6.0,TB,3.0,,7.3169248986598205,06:00:00,09/24/2018,2018092400.0,20:15:00,539.0,TB,0.0,6.0,PIT,SHOTGUN,75.0,C,,1Db,7; -; 3; 6; 6,PIT 89 7(6); PIT 30 kl; PIT 19 1; PIT 13 6i(8); PIT 84 6(10),PIT 89,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR","(6:00) (Shotgun) B.Roethlisberger pass short left to V.McDonald for 75 yards, TOUCHDOWN.",539.0,75.0,play_type_pass,PIT,PIT,7.0,0.0,TB 33 > PIT 19; TB 36 > PIT 13,1.0,PIT 13,James Washington,13.0,6.0,3.530000000000001,Hitch/Curl,0.0,TRADITIONAL,PIT,3.0,25.0,PIT,10.0,0.30000000000000004,
0,1.0,3250.0,52.0,MAN,TB 33,Carlton Davis,33.0,6.0,TB,2.0,0.4099999999999966,0.8178974480068101,00:40:00,09/24/2018,2018092400.0,20:15:00,2119.0,TB,0.0,6.0,PIT,SHOTGUN,12.0,C,,1b,9; 3; 4; -; 9,PIT 13 9o; PIT 19 21(1); PIT 89 4(11); PIT 30 kr; PIT 84 9o,PIT 19,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(:40) (Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster pushed ob at TB 30 for 12 yards (M.Stewart).,2119.0,12.0,play_type_pass,PIT,PIT,10.0,23.0,TB 24 > PIT 84; TB 33 > PIT 13; TB 36 > PIT 19,2.0,PIT 13,James Washington,13.0,9.0,10.46,Go,0.0,TRADITIONAL,PIT,3.0,42.0,TB,1.0,,
0,0.0,3250.0,52.0,MAN,TB 24,Brent Grimes,24.0,6.0,TB,2.0,0.4399999999999977,0.8178974480068101,00:40:00,09/24/2018,2018092400.0,20:15:00,2119.0,TB,0.0,6.0,PIT,SHOTGUN,12.0,C,,1b,9; 3; 4; -; 9,PIT 13 9o; PIT 19 21(1); PIT 89 4(11); PIT 30 kr; PIT 84 9o,PIT 19,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(:40) (Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster pushed ob at TB 30 for 12 yards (M.Stewart).,2119.0,12.0,play_type_pass,PIT,PIT,10.0,23.0,TB 24 > PIT 84; TB 33 > PIT 13; TB 36 > PIT 19,2.0,PIT 84,Antonio Brown,84.0,9.0,12.310000000000002,Go,0.0,TRADITIONAL,PIT,3.0,42.0,TB,1.0,,
0,0.0,3249.0,44.0,MAN,TB 33,Carlton Davis,33.0,8.0,TB,1.0,,0.8937440297208549,10:36:00,09/24/2018,2018092400.0,20:15:00,287.0,TB,0.0,6.0,PIT,SHOTGUN,14.0,C,,1b,X; 6; -; 6; 3,PIT 89 xd(2); PIT 81 76(15); PIT 30 kl; PIT 19 6i(10); PIT 84 3(16),PIT 89,0.0,,,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR",(10:36) (Shotgun) B.Roethlisberger pass short right to V.McDonald pushed ob at PIT 48 for 14 yards (B.Grimes).,287.0,14.0,play_type_pass,PIT,PIT,0.0,0.0,TB 33 > PIT 19,1.0,PIT 19,JuJu Smith-Schuster,19.0,6.0,4.43,Hitch/Curl,0.0,TRADITIONAL,PIT,3.0,34.0,PIT,10.0,0.1,
0,0.0,3705.0,65.0,MAN,MIA 24,Torry McTyer,24.0,6.0,MIA,3.0,-0.28000000000000114,-1.63338924938521,08:22:00,09/23/2018,2018092306.0,13:00:00,3134.0,MIA,0.0,5.0,OAK,SHOTGUN,0.0,I,,1b,9; 3; 4; H6; 9,OAK 89 669(7); OAK 82 21(3); OAK 87 4(10); OAK 30 krh66(-2); OAK 12 669(8),OAK 89,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(8:22) (Shotgun) D.Carr pass incomplete deep left to A.Cooper.,3134.0,0.0,play_type_pass,OAK,OAK,14.0,17.0,MIA 24 > OAK 12; MIA 25 > OAK 89; MIA 28 > OAK 82,4.0,OAK 12,Martavis Bryant,12.0,9.0,7.759999999999998,Go,0.0,TRADITIONAL,OAK,3.0,45.0,OAK,7.0,,
0,1.0,3705.0,65.0,MAN,MIA 25,Xavien Howard,25.0,6.0,MIA,3.0,1.0700000000000003,-1.63338924938521,08:22:00,09/23/2018,2018092306.0,13:00:00,3134.0,MIA,0.0,5.0,OAK,SHOTGUN,0.0,I,,1b,9; 3; 4; H6; 9,OAK 89 669(7); OAK 82 21(3); OAK 87 4(10); OAK 30 krh66(-2); OAK 12 669(8),OAK 89,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(8:22) (Shotgun) D.Carr pass incomplete deep left to A.Cooper.,3134.0,0.0,play_type_pass,OAK,OAK,14.0,17.0,MIA 24 > OAK 12; MIA 25 > OAK 89; MIA 28 > OAK 82,4.0,OAK 89,Amari Cooper,89.0,9.0,6.049999999999997,Go,1.0,TRADITIONAL,OAK,3.0,45.0,OAK,7.0,,1.4577379737113252
0,1.0,2498.0,81.0,MAN,IND 35,Pierre Desir,35.0,6.0,IND,1.0,,-0.489061287143546,09:05:00,09/23/2018,2018092308.0,13:00:00,1372.0,PHI,0.0,5.0,PHI,SHOTGUN,0.0,I,,1b,6; 8; 5; -; 4,PHI 81 6(13); PHI 13 8(11); PHI 86 5(8); PHI 30 kr; PHI 88 4(12),PHI 86,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 2 TE, 2 WR","(9:05) (No Huddle, Shotgun) C.Wentz pass incomplete short left to Z.Ertz.",1372.0,0.0,play_type_pass,PHI,PHI,7.0,7.0,IND 27 > PHI 88; IND 35 > PHI 81,2.0,PHI 81,Kamar Aiken,81.0,6.0,6.709999999999994,Hitch/Curl,0.0,TRADITIONAL,IND,3.0,29.0,PHI,10.0,0.5,
0,0.0,2500.0,57.0,MAN,IND 53,Darius Leonard,53.0,5.0,IND,1.0,-8.04,-0.49506908642948,06:13:00,09/23/2018,2018092308.0,13:00:00,2618.0,PHI,0.0,5.0,PHI,EMPTY,0.0,I,,1b,6; 9; X; 8; 6,PHI 83 6(3); PHI 86 9y; PHI 88 xo(12); PHI 13 8(12); PHI 30 6(6),PHI 83,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 3 TE, 1 WR","(6:13) (No Huddle, Shotgun) C.Wentz pass incomplete short left to J.Perkins.",2618.0,0.0,play_type_pass,PHI,PHI,10.0,13.0,IND 53 > PHI 86,3.0,PHI 86,Zach Ertz,86.0,9.0,4.899999999999999,Go,0.0,TRADITIONAL,IND,3.0,47.0,PHI,10.0,,
0,1.0,1240.0,,MAN,KC 22,Orlando Scandrick,22.0,5.0,KC,1.0,,1.1680421242249,,09/23/2018,2018092305.0,13:00:00,912.0,KC,1.0,,SF,I_FORM,0.0,I,,1,6; H9; H7; -; 6,SF 11 6i(19); SF 44 h9(7); SF 22 flh76(3); SF 85 k; SF 15 6i(21),SF 44,0.0,DPI,KC 53,"3 DL, 3 LB, 5 DB","2 RB, 1 TE, 2 WR","(2:20) J.Garoppolo pass incomplete deep left to K.Juszczyk. PENALTY on KC-A.Hitchens, Defensive Pass Interference, 18 yards, enforced at SF 25 - No Play.",912.0,18.0,play_type_unknown,SF,SF,,,KC 20 > SF 11; KC 22 > SF 15,1.0,SF 15,Pierre Garcon,15.0,6.0,14.670000000000002,Hitch/Curl,0.0,,SF,3.0,25.0,SF,10.0,0.2,
0,0.0,4101.0,85.0,MAN,MIA 28,Bobby McCain,28.0,8.0,MIA,2.0,,4.22935771617104,14:56:00,09/23/2018,2018092306.0,13:00:00,80.0,MIA,0.0,6.0,OAK,I_FORM,61.0,C,,1b,X; 6; H3; -; -,OAK 82 xo(9); OAK 89 6o(8); OAK 24 h3(-7); OAK 41 kr; OAK 86 k,OAK 82,0.0,,,"4 DL, 3 LB, 4 DB","2 RB, 1 TE, 2 WR",(14:56) D.Carr pass short middle to J.Nelson pushed ob at MIA 14 for 61 yards (J.Baker) [A.Spence].,80.0,61.0,play_type_pass,OAK,OAK,0.0,0.0,MIA 28 > OAK 89,1.0,OAK 89,Amari Cooper,89.0,6.0,3.75,Hitch/Curl,0.0,TRADITIONAL,OAK,3.0,25.0,OAK,10.0,0.4,
0,0.0,4104.0,21.0,MAN,OAK 21,Gareon Conley,21.0,7.0,OAK,1.0,1.1799999999999997,1.4448261589554598,04:32:00,09/23/2018,2018092306.0,13:00:00,679.0,MIA,0.0,2.0,MIA,SHOTGUN,14.0,C,,1b,9; -; -; 2; 4,MIA 10 9o; MIA 85 r; MIA 32 fl; MIA 80 2(3); MIA 11 4(4),MIA 80,0.0,ILHd,OAK 22,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR","(4:32) (No Huddle, Shotgun) R.Tannehill pass short middle to D.Amendola to MIA 25 for 14 yards (R.Nelson). Penalty on OAK-R.Melvin, Illegal Use of Hands, declined.",679.0,14.0,play_type_pass,MIA,MIA,0.0,7.0,OAK 21 > MIA 10; OAK 22 > MIA 11,1.0,MIA 10,Kenny Stills,10.0,9.0,2.4800000000000004,Go,0.0,TRADITIONAL,OAK,3.0,11.0,MIA,10.0,,
0,0.0,4106.0,108.0,MAN,MIA 24,Torry McTyer,24.0,6.0,MIA,2.0,0.39000000000000057,-0.311281626391242,04:07:00,09/23/2018,2018092306.0,13:00:00,1488.0,MIA,0.0,4.0,OAK,SHOTGUN,0.0,I,,0b,9; -; -; 3; 3,OAK 82 99; OAK 19 z; OAK 24 fl; OAK 87 1; OAK 89 3(7),OAK 87,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:07) (Shotgun) D.Carr pass incomplete short right to J.Cook.,1488.0,0.0,play_type_pass,OAK,OAK,7.0,7.0,MIA 24 > OAK 82; MIA 25 > OAK 89; MIA 28 > OAK 19,2.0,OAK 82,Jordy Nelson,82.0,9.0,2.280000000000001,Go,0.0,SCRAMBLE_ROLLOUT_RIGHT,OAK,3.0,2.0,MIA,2.0,,
0,1.0,4098.0,38.0,MAN,OAK 22,Rashaan Melvin,22.0,6.0,OAK,1.0,1.7199999999999989,-0.480543839396859,13:27:00,09/23/2018,2018092306.0,13:00:00,183.0,MIA,0.0,4.0,MIA,SHOTGUN,1.0,C,,1,9; 3; H6; 0; 9,MIA 80 9o; MIA 10 1z; MIA 21 frh6(1); MIA 32 0u(-7); MIA 11 9o,MIA 32,0.0,,,"4 DL, 2 LB, 5 DB","2 RB, 0 TE, 3 WR",(13:27) (Shotgun) R.Tannehill pass short left to K.Drake pushed ob at MIA 29 for 1 yard (L.Hall).,183.0,1.0,play_type_pass,MIA,MIA,0.0,7.0,; OAK 21 > MIA 80; OAK 22 > MIA 11,1.0,MIA 11,DeVante Parker,11.0,9.0,0.3100000000000023,Go,0.0,TRADITIONAL,OAK,3.0,28.0,MIA,10.0,,
0,0.0,1237.0,54.0,MAN,NO 20,Ken Crawley,20.0,6.0,NO,3.0,0.38000000000000256,-0.542664935506894,00:28:00,09/23/2018,2018092300.0,13:00:00,4302.0,ATL,0.0,5.0,ATL,SHOTGUN,0.0,I,,1b,3; X; 2; -; 9,ATL 18 3(13); ATL 81 xd(3); ATL 12 2(1); ATL 26 kr; ATL 11 9o,ATL 12,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(:28) (Shotgun) M.Ryan pass incomplete short middle to M.Sanu [A.Klein].,4302.0,0.0,play_type_pass,ATL,ATL,37.0,37.0,NO 20 > ATL 11; NO 56 > ATL 81,4.0,ATL 11,Julio Jones,11.0,9.0,8.11,Go,0.0,TRADITIONAL,NO,3.0,44.0,ATL,4.0,,
0,2.0,1236.0,77.0,MAN,ATL 34,Brian Poole,34.0,6.0,ATL,2.0,-0.29000000000000625,2.02523431819189,05:39:00,09/23/2018,2018092300.0,13:00:00,1561.0,ATL,0.0,4.0,NO,EMPTY,27.0,C,,1,9; 9; 9; 9; 0,NO 13 9o; NO 19 9s; NO 82 9so; NO 89 9y; NO 41 0(-3),NO 82,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 2 TE, 2 WR",(5:39) (Shotgun) D.Brees pass deep right to B.Watson to ATL 6 for 27 yards (F.Oluokun).,1561.0,27.0,play_type_pass,NO,NO,7.0,10.0,ATL 23 > NO 13; ATL 27 > NO 41; ATL 34 > NO 19,2.0,NO 19,Ted Ginn,19.0,9.0,10.400000000000006,Go,0.0,TRADITIONAL,NO,3.0,33.0,ATL,6.0,,
0,1.0,2568.0,,MAN,IND 27,Nate Hairston,27.0,5.0,IND,3.0,0.020000000000010232,1.77556712895432,,09/23/2018,2018092308.0,13:00:00,1076.0,PHI,0.0,,PHI,SHOTGUN,-7.0,S,,1,2; 3; H2; 6; 9,PHI 80 2(3); PHI 13 3(13); PHI 30 h2(-6); PHI 86 6(9); PHI 81 9,,0.0,DH,IND 23,"4 DL, 1 LB, 6 DB","1 RB, 1 TE, 3 WR","(14:20) (Shotgun) C.Wentz sacked at PHI 22 for -7 yards (J.Ward). PENALTY on IND-K.Moore II, Defensive Holding, 5 yards, enforced at PHI 29 - No Play.",1076.0,5.0,play_type_unknown,PHI,PHI,,,IND 23 > PHI 13; IND 27 > PHI 81; IND 35 > PHI 80,2.0,PHI 81,Kamar Aiken,81.0,9.0,17.14999999999999,Go,0.0,,IND,3.0,29.0,PHI,6.0,,
0,0.0,1236.0,77.0,MAN,ATL 23,Robert Alford,23.0,6.0,ATL,2.0,-0.2600000000000051,2.02523431819189,05:39:00,09/23/2018,2018092300.0,13:00:00,1561.0,ATL,0.0,4.0,NO,EMPTY,27.0,C,,1,9; 9; 9; 9; 0,NO 13 9o; NO 19 9s; NO 82 9so; NO 89 9y; NO 41 0(-3),NO 82,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 2 TE, 2 WR",(5:39) (Shotgun) D.Brees pass deep right to B.Watson to ATL 6 for 27 yards (F.Oluokun).,1561.0,27.0,play_type_pass,NO,NO,7.0,10.0,ATL 23 > NO 13; ATL 27 > NO 41; ATL 34 > NO 19,2.0,NO 13,Michael Thomas,13.0,9.0,9.810000000000002,Go,0.0,TRADITIONAL,NO,3.0,33.0,ATL,6.0,,
0,0.0,4098.0,38.0,MAN,OAK 21,Gareon Conley,21.0,6.0,OAK,1.0,1.240000000000002,-0.480543839396859,13:27:00,09/23/2018,2018092306.0,13:00:00,183.0,MIA,0.0,4.0,MIA,SHOTGUN,1.0,C,,1,9; 3; H6; 0; 9,MIA 80 9o; MIA 10 1z; MIA 21 frh6(1); MIA 32 0u(-7); MIA 11 9o,MIA 32,0.0,,,"4 DL, 2 LB, 5 DB","2 RB, 0 TE, 3 WR",(13:27) (Shotgun) R.Tannehill pass short left to K.Drake pushed ob at MIA 29 for 1 yard (L.Hall).,183.0,1.0,play_type_pass,MIA,MIA,0.0,7.0,; OAK 21 > MIA 80; OAK 22 > MIA 11,1.0,MIA 80,Danny Amendola,80.0,9.0,1.5,Go,0.0,TRADITIONAL,OAK,3.0,28.0,MIA,10.0,,
0,0.0,1240.0,,MAN,KC 20,Steven Nelson,20.0,5.0,KC,1.0,,1.1680421242249,,09/23/2018,2018092305.0,13:00:00,912.0,KC,1.0,,SF,I_FORM,0.0,I,,1,6; H9; H7; -; 6,SF 11 6i(19); SF 44 h9(7); SF 22 flh76(3); SF 85 k; SF 15 6i(21),SF 44,0.0,DPI,KC 53,"3 DL, 3 LB, 5 DB","2 RB, 1 TE, 2 WR","(2:20) J.Garoppolo pass incomplete deep left to K.Juszczyk. PENALTY on KC-A.Hitchens, Defensive Pass Interference, 18 yards, enforced at SF 25 - No Play.",912.0,18.0,play_type_unknown,SF,SF,,,KC 20 > SF 11; KC 22 > SF 15,1.0,SF 11,Marquise Goodwin,11.0,6.0,12.880000000000003,Hitch/Curl,0.0,,SF,3.0,25.0,SF,10.0,0.30000000000000004,
0,0.0,3193.0,82.0,MAN,BUF 23,Micah Hyde,23.0,5.0,BUF,3.0,0.21999999999999886,-0.907222473970018,12:06:00,09/23/2018,2018092307.0,13:00:00,3309.0,MIN,0.0,4.0,MIN,EMPTY,2.0,C,,1,9; 3; 8; 2; 9,MIN 11 9; MIN 19 21(2); MIN 82 8(13); MIN 14 2(2); MIN 30 9,MIN 19,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(12:06) (Shotgun) K.Cousins pass short left to A.Thielen to BUF 26 for 2 yards (T.Johnson).,3309.0,2.0,play_type_pass,MIN,MIN,0.0,27.0,BUF 23 > MIN 30; BUF 27 > MIN 14,4.0,MIN 30,C.J. Ham,30.0,9.0,7.329999999999998,Go,0.0,TRADITIONAL,BUF,3.0,28.0,BUF,3.0,,
0,1.0,3192.0,48.0,MAN,MIN 29,Xavier Rhodes,29.0,6.0,MIN,3.0,1.5,-1.6698889935705803,01:22:00,09/23/2018,2018092307.0,13:00:00,2990.0,MIN,0.0,4.0,BUF,SHOTGUN,1.0,C,,1,9; 9; X; H5; -,BUF 18 9o; BUF 11 9o; BUF 16 frxj(-5); BUF 45 h31(-2); BUF 80 k,BUF 45,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(1:22) (Shotgun) J.Allen pass short left to M.Murphy to BUF 39 for 1 yard (E.Kendricks).,2990.0,1.0,play_type_pass,BUF,BUF,0.0,27.0,MIN 20 > BUF 11; MIN 29 > BUF 18,3.0,BUF 18,Andre Holmes,18.0,9.0,2.1599999999999966,Go,0.0,TRADITIONAL,BUF,3.0,38.0,BUF,3.0,,
0,0.0,3192.0,48.0,MAN,MIN 20,Mackensie Alexander,20.0,6.0,MIN,3.0,0.6899999999999977,-1.6698889935705803,01:22:00,09/23/2018,2018092307.0,13:00:00,2990.0,MIN,0.0,4.0,BUF,SHOTGUN,1.0,C,,1,9; 9; X; H5; -,BUF 18 9o; BUF 11 9o; BUF 16 frxj(-5); BUF 45 h31(-2); BUF 80 k,BUF 45,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(1:22) (Shotgun) J.Allen pass short left to M.Murphy to BUF 39 for 1 yard (E.Kendricks).,2990.0,1.0,play_type_pass,BUF,BUF,0.0,27.0,MIN 20 > BUF 11; MIN 29 > BUF 18,3.0,BUF 11,Zay Jones,11.0,9.0,3.5900000000000034,Go,0.0,TRADITIONAL,BUF,3.0,38.0,BUF,3.0,,
0,0.0,3191.0,50.0,MAN,MIN 29,Xavier Rhodes,29.0,6.0,MIN,3.0,,-0.30566120437504,04:53:00,09/23/2018,2018092307.0,13:00:00,2765.0,MIN,0.0,5.0,BUF,SHOTGUN,17.0,C,,2M,5; X; 3; -; 9,BUF 18 5o(24); BUF 11 x6(11); BUF 80 k1; BUF 33 kr; BUF 16 9,BUF 11,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(4:53) (Shotgun) J.Allen pass short middle to Z.Jones to MIN 43 for 17 yards (M.Alexander).,2765.0,17.0,play_type_pass,BUF,BUF,0.0,27.0,MIN 29 > BUF 18,3.0,BUF 18,Andre Holmes,18.0,5.0,16.319999999999993,Comeback,0.0,TRADITIONAL,BUF,3.0,40.0,BUF,25.0,0.2,
0,0.0,3190.0,65.0,MAN,MIN 29,Xavier Rhodes,29.0,8.0,MIN,1.0,-0.3999999999999915,-1.75148416528315,06:26:00,09/23/2018,2018092307.0,13:00:00,2712.0,MIN,0.0,6.0,BUF,SINGLEBACK,-19.0,S,,1b,9; -; -; -; 9,BUF 13 669(9); BUF 33 flkl; BUF 88 k; BUF 80 k; BUF 16 669(9),,0.0,,,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR","(6:26) J.Allen sacked at BUF 42 for -13 yards (H.Smith). FUMBLES (H.Smith) [H.Smith], recovered by BUF-J.Croom at BUF 36. J.Croom to BUF 36 for no gain (D.Hunter).",2712.0,-19.0,play_type_sack,BUF,BUF,0.0,27.0,MIN 29 > BUF 13,3.0,BUF 13,Kelvin Benjamin,13.0,9.0,17.659999999999997,Go,0.0,TRADITIONAL,BUF,3.0,45.0,MIN,10.0,,
0,1.0,3189.0,60.0,MAN,BUF 27,Tre'Davious White,27.0,5.0,BUF,2.0,,-0.8761467613592478,12:51:00,09/23/2018,2018092307.0,13:00:00,2328.0,MIN,0.0,5.0,MIN,EMPTY,0.0,C,,1b,6; 9; 0; 9; 6,MIN 14 6i(5); MIN 19 9y; MIN 44 0u(-6); MIN 82 9o; MIN 11 6(11),MIN 44,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(12:51) (Shotgun) K.Cousins pass short left to M.Boone pushed ob at 50 for no gain (T.Edmunds).,2328.0,0.0,play_type_pass,MIN,MIN,0.0,27.0,BUF 24 > MIN 19; BUF 27 > MIN 14,3.0,MIN 14,Stefon Diggs,14.0,6.0,3.4399999999999977,Hitch/Curl,0.0,TRADITIONAL,BUF,3.0,50.0,,6.0,0.1,
0,0.0,3189.0,60.0,MAN,BUF 24,Taron Johnson,24.0,5.0,BUF,2.0,-5.3899999999999935,-0.8761467613592478,12:51:00,09/23/2018,2018092307.0,13:00:00,2328.0,MIN,0.0,5.0,MIN,EMPTY,0.0,C,,1b,6; 9; 0; 9; 6,MIN 14 6i(5); MIN 19 9y; MIN 44 0u(-6); MIN 82 9o; MIN 11 6(11),MIN 44,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(12:51) (Shotgun) K.Cousins pass short left to M.Boone pushed ob at 50 for no gain (T.Edmunds).,2328.0,0.0,play_type_pass,MIN,MIN,0.0,27.0,BUF 24 > MIN 19; BUF 27 > MIN 14,3.0,MIN 19,Adam Thielen,19.0,9.0,-0.13000000000000256,Go,0.0,TRADITIONAL,BUF,3.0,50.0,,6.0,,
0,1.0,3036.0,84.0,MAN,BUF 27,Tre'Davious White,27.0,7.0,BUF,4.0,2.8799999999999955,-3.44293623326999,11:31:00,09/23/2018,2018092307.0,13:00:00,3333.0,MIN,0.0,4.0,MIN,SHOTGUN,0.0,I,BUF 23,1,2; H5; 3; 3; 9,MIN 11 2(1); MIN 30 h31(0); MIN 82 36(6); MIN 19 3(4); MIN 14 9,MIN 30,0.0,,,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR",(11:31) (Shotgun) K.Cousins pass incomplete short left to C.Ham (M.Hyde).,3333.0,0.0,play_type_pass,MIN,MIN,0.0,27.0,BUF 24 > MIN 19; BUF 27 > MIN 14; BUF 38 > MIN 11,4.0,MIN 14,Stefon Diggs,14.0,9.0,4.8700000000000045,Go,0.0,TRADITIONAL,BUF,3.0,26.0,BUF,1.0,,
0,0.0,4021.0,23.0,MAN,MIA 25,Xavien Howard,25.0,6.0,MIA,1.0,0.5800000000000001,-5.7950523670871,02:59:00,09/23/2018,2018092306.0,13:00:00,3510.0,MIA,0.0,4.0,OAK,SHOTGUN,0.0,IN,,1,9; 9; 3; H7; 6,OAK 12 99(20); OAK 89 9s; OAK 82 1; OAK 24 h76(2); OAK 87 6(4),OAK 12,0.0,,,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR",(2:59) (Shotgun) D.Carr pass deep left intended for M.Bryant INTERCEPTED by X.Howard [C.Wake] at MIA -9. Touchback.,3510.0,0.0,play_type_pass,OAK,OAK,21.0,17.0,MIA 25 > OAK 12,4.0,OAK 12,Martavis Bryant,12.0,9.0,6.93,Go,1.0,TRADITIONAL,OAK,3.0,13.0,MIA,10.0,,0.6053924347066125
0,1.0,1239.0,84.0,MAN,KC 22,Orlando Scandrick,22.0,6.0,KC,2.0,0.8299999999999983,0.11532185594504,09:09:00,09/23/2018,2018092305.0,13:00:00,4016.0,KC,0.0,4.0,SF,I_FORM,8.0,C,,1,9; H9; H1; 3; 9,SF 18 9z; SF 44 h9z; SF 31 h1(-3); SF 85 1; SF 15 9,SF 31,0.0,,,"3 DL, 3 LB, 5 DB","2 RB, 1 TE, 2 WR",(9:09) J.Garoppolo pass short left to R.Mostert to KC 18 for 8 yards (R.Ragland).,4016.0,8.0,play_type_pass,SF,SF,38.0,24.0,KC 20 > SF 18; KC 22 > SF 15,4.0,SF 15,Pierre Garcon,15.0,9.0,6.010000000000005,Go,0.0,TRADITIONAL,SF,3.0,26.0,KC,9.0,,
0,0.0,3039.0,85.0,MAN,MIN 29,Xavier Rhodes,29.0,7.0,MIN,1.0,1.4300000000000068,-0.120528168874287,15:00:00,09/23/2018,2018092307.0,13:00:00,51.0,MIN,0.0,3.0,BUF,SHOTGUN,6.0,C,,1b,9; -; -; -; 0,BUF 13 9; BUF 85 r; BUF 33 fr; BUF 11 z; BUF 14 0(-3),BUF 14,0.0,,,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR",(15:00) (Shotgun) J.Allen pass short right to R.McCloud to BUF 31 for 6 yards (T.Waynes).,51.0,6.0,play_type_pass,BUF,BUF,0.0,0.0,MIN 29 > BUF 13,1.0,BUF 13,Kelvin Benjamin,13.0,9.0,1.9699999999999989,Go,0.0,TRADITIONAL,BUF,3.0,25.0,BUF,10.0,,
