"","gameId","gsis_play_id","poss_team_fixed","offense","defense","coverage_type","pass_coverage","pass_pattern_by_player","pass_pattern_basic","pass_breakup","pass_receiver_target","press_players","playId","playDescription","quarter","down","yardsToGo","possessionTeam","playType","yardlineSide","yardlineNumber","offenseFormation","personnelO","defendersInTheBox","numberOfPassRushers","personnelD","typeDropback","preSnapVisitorScore","preSnapHomeScore","gameClock","absoluteYardlineNumber","penaltyCodes","penaltyJerseyNumbers","passResult","offensePlayResult","playResult","epa","isDefensivePI","gameDate","gameTimeEastern","homeTeamAbbr","visitorTeamAbbr","week"
"247",2018102802,1801,"CHI","CHI","NYJ","MAN","1b","CHI 80 xd(4); CHI 30 klh72(0); CHI 17 xo(10); CHI 15 9y; CHI 11 8o(12)","X; H7; X; 9; 8",NA,"CHI 11","NYJ 33 > CHI 80; NYJ 41 > CHI 15",1801,"(:50) (Shotgun) M.Trubisky pass deep right to K.White to NYJ 35 for 20 yards (D.Roberts) [J.Attaochu]. Penalty on NYJ-J.Attaochu, Roughing the Passer, offsetting, enforced at CHI 45 - No Play. Penalty on CHI-K.Long, Unnecessary Roughness, offsetting.",2,3,7,"CHI","play_type_unknown","CHI",45,"","",NA,NA,"","",NA,NA,"",NA,"RPS;UNR","NYJ 55;CHI 75","C",20,0,-0.0454217510787311,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"248",2018102802,3040,"NYJ","NYJ","CHI","MAN","1b","NYJ 18 4i(14); NYJ 20 klh7(0); NYJ 86 c16(2); NYJ 10 7(15); NYJ 19 3(10)","4; H7; 3; 7; 3","CHI 37","NYJ 86","CHI 20 > NYJ 18",3040,"(13:35) (Shotgun) S.Darnold pass incomplete short right to J.Leggett (B.Callahan).",4,2,13,"NYJ","play_type_pass","NYJ",35,"SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,17,"13:35:00",75,"","","I",0,0,-0.898642106350878,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"249",2018102802,1474,"CHI","CHI","NYJ","MAN","1","CHI 80 6(3); CHI 15 8(7); CHI 17 21(3); CHI 29 h4(2); CHI 18 7i(10)","6; 8; 3; H4; 7",NA,"CHI 29","NYJ 27 > CHI 18; NYJ 41 > CHI 17",1474,"(5:25) (Shotgun) M.Trubisky pass incomplete short right to T.Cohen [M.Pennel].",2,1,10,"CHI","play_type_pass","CHI",35,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,7,"05:25:00",45,"","","I",0,0,-0.439360476498315,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"250",2018102802,1879,"NYJ","NYJ","CHI","MAN","1","NYJ 18 5(10); NYJ 40 h3(-7); NYJ 86 4i(14); NYJ 10 8o(12); NYJ 19 9","5; H3; 4; 8; 9",NA,"NYJ 10","CHI 20 > NYJ 18",1879,"(:24) (Shotgun) S.Darnold pass incomplete deep middle to J.Kearse.",2,1,10,"NYJ","play_type_pass","NYJ",20,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,7,"00:24:00",90,"","","I",0,0,-0.13276343328819,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"251",2018102802,2063,"CHI","CHI","NYJ","MAN","1b","CHI 11 4i(19); CHI 18 28(12); CHI 24 flkr; CHI 80 1; CHI 17 8s(21)","4; 8; -; 3; 8",NA,"CHI 18","NYJ 21 > CHI 11",2063,"(14:20) (Shotgun) M.Trubisky pass short middle to T.Gabriel to CHI 45 for 14 yards (B.Skrine).",3,2,4,"CHI","play_type_pass","CHI",31,"SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,7,"14:20:00",79,"","","C",14,14,1.40906273092797,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"252",2018102802,2349,"CHI","CHI","NYJ","MAN","1","CHI 18 0(-1); CHI 29 flxj(-4); CHI 80 1z; CHI 15 1z; CHI 17 0(-3)","0; X; 3; 3; 0",NA,"CHI 17","NYJ 41 > CHI 15",2349,"(10:47) (Shotgun) M.Trubisky pass incomplete short right to A.Miller. Penalty on CHI-J.Bellamy, Offensive Pass Interference, declined.",3,2,10,"CHI","play_type_pass","CHI",45,"EMPTY","1 RB, 1 TE, 3 WR",5,3,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,7,"10:47:00",65,"OPI","CHI 15","I",0,0,-0.907525086032092,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"253",2018102802,3021,"NYJ","NYJ","CHI","MAN","1b","NYJ 18 9; NYJ 20 h76(2); NYJ 89 8(12); NYJ 10 8(12); NYJ 19 9","9; H7; 8; 8; 9",NA,NA,"CHI 20 > NYJ 18",3021,"(14:18) (Shotgun) S.Darnold sacked at NYJ 35 for -3 yards (B.Callahan).",4,1,10,"NYJ","play_type_sack","NYJ",38,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,17,"14:18:00",72,"","","S",-3,-3,-0.690965883796283,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"254",2018102802,3502,"NYJ","NYJ","CHI","MAN","1","NYJ 18 4o(13); NYJ 40 h5(3); NYJ 89 x6(9); NYJ 10 6(15); NYJ 19 9","4; H5; X; 6; 9",NA,NA,"CHI 20 > NYJ 18",3502,"(6:34) (Shotgun) S.Darnold pass incomplete short right.",4,1,10,"NYJ","play_type_pass","NYJ",40,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",10,24,"06:34:00",70,"","","I",0,0,-0.446922862869039,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"255",2018101406,809,"NYJ","NYJ","IND","MAN","1","NYJ 11 9; NYJ 10 3(4); NYJ 81 2(5); NYJ 85 26(5); NYJ 86 26(4)","9; 3; 2; 6; 6",NA,"NYJ 11","IND 27 > NYJ 81",809,"(1:01) (Shotgun) S.Darnold pass deep left intended for R.Anderson INTERCEPTED by M.Hooker at IND 38. M.Hooker to NYJ 35 for 27 yards (S.Darnold).",1,3,4,"NYJ","play_type_pass","NYJ",33,"EMPTY","0 RB, 2 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",7,10,"01:01:00",77,"","","IN",0,0,-3.68053480302233,FALSE,"10/14/2018","13:00:00","NYJ","IND",6
"256",2018101406,2305,"NYJ","NYJ","IND","MAN","2M","NYJ 11 2(1); NYJ 10 1; NYJ 16 2(2); NYJ 85 26(5); NYJ 86 26(3)","2; 3; 2; 6; 6",NA,"NYJ 16","IND 23 > NYJ 10; IND 27 > NYJ 16; IND 31 > NYJ 86; IND 35 > NYJ 11",2305,"(13:32) (Shotgun) S.Darnold pass short middle to T.Pryor to IND 48 for 19 yards (P.Desir).",3,3,5,"NYJ","play_type_pass","NYJ",33,"EMPTY","0 RB, 2 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",13,23,"13:32:00",77,"","","C",19,19,2.66017995378165,FALSE,"10/14/2018","13:00:00","NYJ","IND",6
"257",2018101406,2663,"NYJ","NYJ","IND","MAN","1","NYJ 16 9y; NYJ 85 3(4); NYJ 20 h3(-6); NYJ 11 3(19); NYJ 10 2(1)","9; 3; H3; 3; 2",NA,"NYJ 10","IND 23 > NYJ 10; IND 27 > NYJ 11; IND 31 > NYJ 85",2663,"(7:24) (Shotgun) S.Darnold pass short middle to J.Kearse to NYJ 49 for 19 yards (K.Moore II).",3,3,5,"NYJ","play_type_pass","NYJ",30,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",20,30,"07:24:00",80,"","","C",19,19,2.67923611926639,FALSE,"10/14/2018","13:00:00","NYJ","IND",6
"258",2018101406,672,"IND","IND","NYJ","MAN","1b","IND 62 k; IND 33 frh4(2); IND 45 kl; IND 16 7o(15); IND 11 3(14)","-; H4; -; 7; 3",NA,"IND 33","NYJ 21 > IND 16",672,"(4:29) A.Luck pass short right to R.Turbin to IND 27 for 3 yards (D.Lee).",1,1,15,"IND","play_type_pass","IND",24,"I_FORM","6 OL, 1 RB, 1 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",7,10,"04:29:00",34,"","","C",3,3,-0.323838715026195,FALSE,"10/14/2018","13:00:00","NYJ","IND",6
"259",2018101406,1534,"NYJ","NYJ","IND","MAN","1","NYJ 86 26(6); NYJ 85 26(4); NYJ 16 8(9); NYJ 10 1; NYJ 11 2(4)","6; 6; 8; 3; 2",NA,"NYJ 11","IND 27 > NYJ 11",1534,"(6:04) (Shotgun) S.Darnold pass short right to R.Anderson to IND 21 for 19 yards (P.Desir).",2,3,7,"NYJ","play_type_pass","IND",40,"EMPTY","0 RB, 2 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",13,10,"06:04:00",70,"","","C",19,19,2.11643317386031,FALSE,"10/14/2018","13:00:00","NYJ","IND",6
"260",2018101406,3891,"IND","IND","NYJ","MAN","1","IND 14 8i(13); IND 80 xd(2); IND 85 3(13); IND 21 klh31(-4); IND 16 4i(17)","8; X; 3; H5; 4",NA,"IND 80","NYJ 21 > IND 14; NYJ 27 > IND 16; NYJ 33 > IND 85; NYJ 43 > IND 80; NYJ 58 > IND 85",3891,"(5:30) (Shotgun) A.Luck pass incomplete short right to C.Rogers.",4,3,4,"IND","play_type_pass","IND",31,"SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",27,39,"05:30:00",79,"","","I",0,0,-1.48924380279211,FALSE,"10/14/2018","13:00:00","NYJ","IND",6
"261",2018101406,2958,"IND","IND","NYJ","MAN","1","IND 14 2(1); IND 86 r; IND 21 r; IND 80 r; IND 11 r","2; -; -; -; -",NA,"IND 14","NYJ 43 > IND 80",2958,"(1:47) (Shotgun) A.Luck pass incomplete short left to Z.Pascal (J.Adams).",3,1,10,"IND","play_type_pass","NYJ",40,"SHOTGUN","1 RB, 1 TE, 3 WR",6,1,"3 DL, 3 LB, 5 DB","TRADITIONAL",20,33,"01:47:00",70,"","","I",0,0,-0.389564889267397,FALSE,"10/14/2018","13:00:00","NYJ","IND",6
"262",2018101406,3078,"IND","IND","NYJ","MAN","1","IND 16 2(1); IND 80 7i(9); IND 85 39(6); IND 14 34(5); IND 21 99","2; 7; 9; 4; 9",NA,"IND 80","NYJ 21 > IND 16; NYJ 43 > IND 80",3078,"(:04) (Shotgun) A.Luck pass incomplete short left to C.Rogers. PENALTY on NYJ-P.Nickerson, Defensive Pass Interference, 5 yards, enforced at NYJ 6 - No Play. Penalty on NYJ-S.McLendon, Defensive Offside, declined.",3,1,6,"IND","play_type_unknown","NYJ",6,"EMPTY","1 RB, 1 TE, 3 WR",6,NA,"3 DL, 3 LB, 5 DB","",NA,NA,"",NA,"DPI;DOF","NYJ 43;NYJ 99","I",0,5,0.318526060597746,TRUE,"10/14/2018","13:00:00","NYJ","IND",6
"263",2018102500,1069,"HOU","HST","MIA","MAN","1b","HST 10 xl(7); HST 88 h31(-3); HST 28 flkl; HST 75 k; HST 83 3(9)","X; H5; -; -; 3",NA,"HST 83","MIA 25 > HST 10",1069,"(14:18) D.Watson pass short right to J.Thomas for 13 yards, TOUCHDOWN.",2,2,7,"HOU","play_type_pass","MIA",13,"I_FORM","6 OL, 1 RB, 2 TE, 1 WR",8,5,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",7,7,"14:18:00",97,"","","C",13,13,2.22224987440391,FALSE,"10/25/2018","20:20:00","HOU","MIA",8
"264",2018102500,1679,"MIA","MIA","HST","MAN","1b","MIA 86 xd(2); MIA 32 ch36(-8); MIA 19 1; MIA 11 xd(4); MIA 80 29s(6)","X; H3; 3; X; 9",NA,"MIA 19","HST 32 > MIA 11; HST 49 > MIA 86",1679,"(3:06) (Shotgun) B.Osweiler pass incomplete short right to J.Grant.",2,3,5,"MIA","play_type_pass","HOU",19,"SHOTGUN","1 RB, 1 TE, 3 WR",5,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",7,14,"03:06:00",29,"","","I",0,0,-0.912903324318449,FALSE,"10/25/2018","20:20:00","HOU","MIA",8
"265",2018102500,2526,"MIA","MIA","HST","MAN","1","MIA 11 2(3); MIA 21 kr; MIA 83 h21(-1); MIA 81 7(11); MIA 80 6(5)","2; -; H4; 7; 6",NA,"MIA 11","HST 31 > MIA 11",2526,"(10:20) B.Osweiler pass short left to D.Parker to MIA 42 for 8 yards (N.Jamerson).",3,3,1,"MIA","play_type_pass","MIA",34,"I_FORM","1 RB, 2 TE, 2 WR",8,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",10,21,"10:20:00",76,"","","C",8,8,1.95434916803567,FALSE,"10/25/2018","20:20:00","HOU","MIA",8
"266",2018102500,2655,"HOU","HST","MIA","MAN","1b","HST 10 9o; HST 21 6(3); HST 83 9o; HST 15 xd(2); HST 26 4(4)","9; 6; 9; X; 4",NA,"HST 21","MIA 25 > HST 10; MIA 28 > HST 15",2655,"(8:10) (Shotgun) D.Watson pass short left to T.Ervin to HST 19 for 4 yards (R.Jones).",3,2,12,"HOU","play_type_pass","HOU",15,"EMPTY","2 RB, 1 TE, 2 WR",5,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",10,21,"08:10:00",25,"","","C",4,4,-0.478026839977704,FALSE,"10/25/2018","20:20:00","HOU","MIA",8
"267",2018102500,2714,"HOU","HST","MIA","MAN","1b","HST 15 3i(14); HST 83 cxd(2); HST 26 ch6(-1); HST 21 9si; HST 10 8i(13)","3; X; H6; 9; 8",NA,NA,"MIA 25 > HST 10; MIA 28 > HST 15",2714,"(7:02) (Shotgun) D.Watson pass incomplete short left to L.Miller (A.Branch).",3,3,8,"HOU","play_type_pass","HOU",19,"SHOTGUN","2 RB, 1 TE, 2 WR",7,6,"4 DL, 2 LB, 5 DB","SCRAMBLE",10,21,"07:02:00",29,"","","I",0,0,-1.52499844679597,FALSE,"10/25/2018","20:20:00","HOU","MIA",8
"268",2018102500,3507,"HOU","HST","MIA","MAN","1b","HST 21 8s(15); HST 15 xo(22); HST 26 flkl; HST 83 k1; HST 10 8i(10)","8; X; -; 3; 8",NA,"HST 10","MIA 25 > HST 10; MIA 29 > HST 15",3507,"(10:23) (Shotgun) D.Watson pass deep left to D.Hopkins to MIA 49 for 19 yards (X.Howard).",4,2,3,"HOU","play_type_pass","HOU",32,"SHOTGUN","2 RB, 1 TE, 2 WR",6,5,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",23,35,"10:23:00",78,"","","C",19,19,1.6478653100833,FALSE,"10/25/2018","20:20:00","HOU","MIA",8
"269",2018112506,562,"NYG","NYG","PHI","MAN","1","NYG 13 xd(2); NYG 85 7(11); NYG 26 h2(-2); NYG 19 xd(3); NYG 87 26(6)","X; 7; H2; X; 6",NA,"NYG 26","PHI 34 > NYG 19",562,"(6:58) (Shotgun) E.Manning pass short right to S.Barkley pushed ob at NYG 22 for 9 yards (C.Sullivan).",1,3,3,"NYG","play_type_pass","NYG",13,"SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",6,0,"06:58:00",97,"","","C",9,9,2.33737583944181,FALSE,"11/25/2018","13:00:00","PHI","NYG",12
"270",2018112506,847,"PHI","PHI","NYG","MAN","1b","PHI 88 k; PHI 30 flkl; PHI 19 0u(-6); PHI 17 2(3); PHI 13 2(3)","-; -; 0; 2; 2",NA,"PHI 19","NYG 23 > PHI 13",847,"(2:01) (Shotgun) C.Wentz pass incomplete short right to G.Tate.",1,1,10,"PHI","play_type_pass","PHI",49,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",9,0,"02:01:00",59,"","","I",0,0,-0.487031319709348,FALSE,"11/25/2018","13:00:00","PHI","NYG",12
"271",2018112506,2054,"NYG","NYG","PHI","MAN","1","NYG 18 6(10); NYG 87 21(3); NYG 26 h3(-7); NYG 85 3(6); NYG 13 63(12)","6; 3; H3; 3; 3",NA,"NYG 18","PHI 34 > NYG 87",2054,"(:47) (Shotgun) E.Manning pass short left to B.Fowler to PHI 40 for 10 yards (D.Bausby).",2,3,6,"NYG","play_type_pass","",50,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",19,11,"00:47:00",60,"","","C",10,10,0.838893962359815,FALSE,"11/25/2018","13:00:00","PHI","NYG",12
"272",2018112506,3080,"PHI","PHI","NYG","MAN","1","PHI 17 2(3); PHI 33 h31(-1); PHI 86 1; PHI 19 2(5); PHI 80 2(3)","2; H5; 3; 2; 2",NA,"PHI 86","NYG 20 > PHI 17; NYG 23 > PHI 80; NYG 34 > PHI 19",3080,"(1:42) (Shotgun) C.Wentz pass short right to Z.Ertz to NYG 48 for 3 yards (L.Collins).",3,2,7,"PHI","play_type_pass","PHI",49,"SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",19,14,"01:42:00",59,"","","C",3,3,-0.647118009959284,FALSE,"11/25/2018","13:00:00","PHI","NYG",12
"273",2018102802,2039,"CHI","CHI","NYJ","MAN","1b","CHI 18 6(9); CHI 24 kr; CHI 88 k; CHI 17 6(7); CHI 15 6(7)","6; -; -; 6; 6",NA,"CHI 15","NYJ 21 > CHI 18",2039,"(15:00) (Shotgun) M.Trubisky pass short right to J.Bellamy to CHI 31 for 6 yards (D.Roberts).",3,1,10,"CHI","play_type_pass","CHI",25,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,7,"15:00:00",85,"","","C",6,6,-0.12106957292223,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"274",2018102802,3548,"NYJ","NYJ","CHI","MAN","1","NYJ 82 9; NYJ 10 9s; NYJ 86 xd(4); NYJ 40 kr; NYJ 17 9","9; 9; X; -; 9",NA,NA,"CHI 20 > NYJ 82; CHI 23 > NYJ 17; CHI 37 > NYJ 10",3548,"(5:45) (Shotgun) S.Darnold pass incomplete deep right.",4,3,13,"NYJ","play_type_pass","NYJ",37,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",10,24,"05:45:00",73,"","","I",0,0,-1.52980084634244,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"275",2018102802,2327,"CHI","CHI","NYJ","MAN","1b","CHI 18 8(15); CHI 15 28(20); CHI 11 39(10); CHI 24 kr; CHI 88 k","8; 8; 9; -; -",NA,"CHI 11","NYJ 41 > CHI 15",2327,"(10:54) (Shotgun) M.Trubisky pass incomplete deep left to K.White.",3,1,10,"CHI","play_type_pass","CHI",45,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",3,7,"10:54:00",65,"","","I",0,0,-0.505627291603966,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"276",2018102802,2654,"NYJ","NYJ","CHI","MAN","1","NYJ 82 8o(9); NYJ 10 2(5); NYJ 89 1; NYJ 40 h83(4); NYJ 17 3(12)","8; 2; 3; H8; 3",NA,"NYJ 40","CHI 20 > NYJ 82; CHI 23 > NYJ 17; CHI 37 > NYJ 10; CHI 58 > NYJ 89",2654,"(6:00) (Shotgun) S.Darnold pass short right to T.Cannon pushed ob at NYJ 31 for 5 yards (D.Trevathan). Penalty on NYJ-J.Harrison, Offensive Holding, declined.",3,3,9,"NYJ","play_type_pass","NYJ",26,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,14,"06:00:00",36,"OH","NYJ 78","C",5,5,-1.32708880428345,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"277",2018102802,3161,"NYJ","NYJ","CHI","MAN","1","NYJ 82 8(11); NYJ 89 3o(14); NYJ 40 h31(0); NYJ 18 8(11); NYJ 10 xd(3)","8; 3; H5; 8; X",NA,"NYJ 89","CHI 20 > NYJ 82",3161,"(11:16) (Shotgun) S.Darnold pass short left to C.Herndon for 16 yards, TOUCHDOWN.",4,2,8,"NYJ","play_type_pass","CHI",16,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",3,17,"11:16:00",26,"","","C",16,16,2.4676794705993,FALSE,"10/28/2018","13:00:00","CHI","NYJ",8
"278",2018122302,1352,"MIA","MIA","JAX","MAN","1d","MIA 86 7o(15); MIA 32 h31(0); MIA 10 8si(12); MIA 80 xd(4); MIA 11 4i(15)","7; H5; 8; X; 4",NA,NA,"JAX 20 > MIA 11; JAX 25 > MIA 10; JAX 26 > MIA 86",1352,"(6:15) (Shotgun) R.Tannehill pass incomplete short left to K.Drake [C.Campbell].",2,3,5,"MIA","play_type_pass","JAX",28,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",7,7,"06:15:00",82,"","","I",0,0,-1.13953350975809,FALSE,"12/23/2018","13:00:00","MIA","JAX",16
"279",2018122302,3506,"MIA","MIA","JAX","MAN","1b","MIA 10 21(4); MIA 27 kl; MIA 83 1; MIA 11 9s; MIA 80 339(15)","3; -; 3; 9; 9",NA,NA,"JAX 25 > MIA 11; JAX 41 > MIA 10",3506,"(5:55) (Shotgun) R.Tannehill sacked at MIA 37 for -6 yards (M.Jackson).",4,3,14,"MIA","play_type_sack","MIA",43,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",17,7,"05:55:00",67,"","","S",-6,-6,-1.84461835519836,FALSE,"12/23/2018","13:00:00","MIA","JAX",16
"280",2018122302,791,"MIA","MIA","JAX","MAN","1d","MIA 80 x6d(5); MIA 32 kr; MIA 10 7o(8); MIA 11 4(5); MIA 86 9o","X; -; 7; 4; 9",NA,"MIA 10","JAX 21 > MIA 80; JAX 25 > MIA 10; JAX 39 > MIA 86",791,"(1:02) (Shotgun) R.Tannehill pass incomplete deep right to K.Stills.",1,3,5,"MIA","play_type_pass","MIA",29,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",7,7,"01:02:00",81,"","","I",0,0,-1.66267440959829,FALSE,"12/23/2018","13:00:00","MIA","JAX",16
"281",2018122302,2787,"MIA","MIA","JAX","MAN","1b","MIA 10 8i(14); MIA 32 kl; MIA 83 k; MIA 14 6(16); MIA 11 9o","8; -; -; 6; 9",NA,NA,"JAX 20 > MIA 11; JAX 21 > MIA 10",2787,"(:56) (Shotgun) R.Tannehill pass incomplete short right.",3,3,7,"MIA","play_type_pass","MIA",31,"SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",7,7,"00:56:00",41,"","","I",0,0,-1.67618720761021,FALSE,"12/23/2018","13:00:00","MIA","JAX",16
"282",2018122302,3395,"MIA","MIA","JAX","MAN","1","MIA 10 78(15); MIA 83 19(3); MIA 80 3(4); MIA 11 9s; MIA 32 6(7)","8; 9; 3; 9; 6",NA,"MIA 32","JAX 20 > MIA 11; JAX 25 > MIA 80",3395,"(8:13) (Shotgun) R.Tannehill pass short right to K.Drake pushed ob at MIA 47 for 14 yards (J.Wilson).",4,2,12,"MIA","play_type_pass","MIA",33,"EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",17,7,"08:13:00",77,"","","C",14,14,1.29208660723938,FALSE,"12/23/2018","13:00:00","MIA","JAX",16
"283",2018120905,2692,"BAL","BLT","KC","MAN","0b","BLT 13 4(6); BLT 89 4(5); BLT 81 xd(5); BLT 15 3(4); BLT 88 9","4; 4; X; 3; 9",NA,"BLT 15","KC 20 > BLT 13; KC 38 > BLT 81",2692,"(5:05) (Shotgun) L.Jackson pass short right to M.Crabtree pushed ob at KC 18 for 8 yards (K.Fuller).",3,2,8,"BAL","play_type_pass","KC",26,"EMPTY","1 RB, 2 TE, 2 WR",6,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",10,17,"05:05:00",36,"","","C",8,8,0.72925078625458,FALSE,"12/09/2018","13:00:00","KC","BAL",14
"284",2018120905,4263,"BAL","BLT","KC","MAN","1","BLT 15 6(6); BLT 88 h76(0); BLT 89 6o(4); BLT 83 9y; BLT 13 6(7)","6; H7; 6; 9; 6",NA,"BLT 13","KC 20 > BLT 15; KC 38 > BLT 89",4263,"(:47) (Shotgun) L.Jackson pass incomplete short right to J.Brown.",4,1,10,"BAL","play_type_pass","BAL",36,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",24,24,"00:47:00",46,"","","I",0,0,-0.15634021057337,FALSE,"12/09/2018","13:00:00","KC","BAL",14
"285",2018123000,3278,"CLE","CLV","BLT","MAN","0b","CLV 80 9; CLV 11 8(16); CLV 24 kr; CLV 85 1; CLV 81 7(12)","9; 8; -; 3; 7",NA,NA,"BLT 24 > CLV 11; BLT 29 > CLV 81",3278,"(15:00) (Shotgun) B.Mayfield sacked at BLT 34 for -10 yards (C.Mosley). PENALTY on BLT-M.Humphrey, Defensive Holding, 5 yards, enforced at BLT 24 - No Play.",4,2,12,"CLE","play_type_unknown","BAL",24,"SHOTGUN","1 RB, 1 TE, 3 WR",6,NA,"2 DL, 4 LB, 5 DB","",NA,NA,"",NA,"DH","BAL 29","S",-10,5,0.550200379914885,FALSE,"12/30/2018","16:25:00","BAL","CLE",17
"286",2018120905,2162,"BAL","BLT","KC","MAN","1","BLT 15 6(10); BLT 30 frh21(-1); BLT 86 klxu(-3); BLT 13 xg(-9); BLT 83 2(5)","6; H4; X; X; 2",NA,"BLT 83","KC 20 > BLT 15; KC 22 > BLT 83",2162,"(14:59) (Shotgun) L.Jackson pass short middle to W.Snead IV to BLT 41 for 16 yards (O.Scandrick).",3,1,10,"BAL","play_type_pass","BAL",25,"PISTOL","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",10,17,"14:59:00",85,"","","C",16,16,1.0333593462877,FALSE,"12/09/2018","13:00:00","KC","BAL",14
"287",2018123000,4270,"CLE","CLV","BLT","MAN","0b","CLV 11 2(2); CLV 80 9y; CLV 29 kr; CLV 81 1; CLV 85 9o","2; 9; -; 3; 9","BLT 41","CLV 85","BLT 24 > CLV 80; BLT 29 > CLV 81; BLT 41 > CLV 85",4270,"(1:18) (Shotgun) B.Mayfield pass incomplete short right to D.Njoku (A.Levine Sr.).",4,1,10,"CLE","play_type_pass","BAL",39,"SHOTGUN","1 RB, 1 TE, 3 WR",7,7,"1 DL, 4 LB, 6 DB","TRADITIONAL",24,26,"01:18:00",71,"","","I",0,0,-0.196673608199543,FALSE,"12/30/2018","16:25:00","BAL","CLE",17
